durations,T_all,NA_core,NA_rim,NB_core,NB_rim
629.0,1183.509281983057,112.91830834627866,801.0,512.0816916537214,0.0
630.0,1183.457113287668,112.84394236608372,801.0,512.1560576339162,0.0
631.0,1183.4049445922794,112.76982227158949,801.0,512.2301777284105,0.0
632.0,1183.3527758968905,112.69594700278664,801.0,512.3040529972134,0.0
633.0,1183.3006072015016,112.62231550563695,801.0,512.377684494363,0.0
634.0,1183.248438506113,112.54892673203118,801.0,512.4510732679688,0.0
635.0,1183.196269810724,112.4757796397474,801.0,512.5242203602526,0.0
636.0,1183.1441011153352,112.40287319240954,801.0,512.5971268075905,0.0
637.0,1183.0919324199465,112.33020635944644,801.0,512.6697936405535,0.0
638.0,1183.0397637245576,112.25777811605101,801.0,512.742221883949,0.0
639.0,1182.9875950291687,112.18558744314007,801.0,512.8144125568599,0.0
640.0,1182.9354263337798,112.1136333273142,801.0,512.8863666726858,0.0
641.0,1182.8832576383911,112.04191476081814,801.0,512.9580852391819,0.0
642.0,1182.8310889430022,111.97043074150145,801.0,513.0295692584986,0.0
643.0,1182.7789202476133,111.89918027277942,801.0,513.1008197272206,0.0
644.0,1182.7267515522246,111.8281623635945,801.0,513.1718376364055,0.0
645.0,1182.6745828568357,111.75737602837785,801.0,513.2426239716222,0.0
646.0,1182.6224141614468,111.68682028701133,801.0,513.3131797129887,0.0
647.0,1182.5702454660582,111.61649416478977,801.0,513.3835058352103,0.0
648.0,1182.5180767706693,111.54639669238354,801.0,513.4536033076165,0.0
649.0,1182.4659080752804,111.47652690580148,801.0,513.5234730941985,0.0
650.0,1182.4137393798917,111.40688384635409,801.0,513.593116153646,0.0
651.0,1182.3615706845028,111.33746656061702,801.0,513.662533439383,0.0
652.0,1182.309401989114,111.26827410039488,801.0,513.7317258996052,0.0
653.0,1182.2572332937252,111.19930552268536,801.0,513.8006944773147,0.0
654.0,1182.2050645983363,111.13055988964368,801.0,513.8694401103563,0.0
655.0,1182.1528959029474,111.06203626854717,801.0,513.9379637314528,0.0
656.0,1182.1007272075587,110.99373373176036,801.0,514.0062662682396,0.0
657.0,1182.0485585121698,110.92565135670017,801.0,514.0743486432998,0.0
658.0,1181.996389816781,110.8577882258016,801.0,514.1422117741984,0.0
659.0,1181.9442211213923,110.79014342648341,801.0,514.2098565735166,0.0
660.0,1181.8920524260034,110.72271605111433,801.0,514.2772839488857,0.0
661.0,1181.8398837306145,110.65550519697948,801.0,514.3444948030206,0.0
662.0,1181.7877150352256,110.5885099662469,801.0,514.4114900337531,0.0
663.0,1181.735546339837,110.52172946593468,801.0,514.4782705340654,0.0
664.0,1181.683377644448,110.45516280787803,801.0,514.544837192122,0.0
665.0,1181.631208949059,110.38880910869676,801.0,514.6111908913033,0.0
666.0,1181.5790402536704,110.3226674897631,801.0,514.6773325102369,0.0
667.0,1181.5268715582815,110.25673707716966,801.0,514.7432629228304,0.0
668.0,1181.4747028628926,110.19101700169766,801.0,514.8089829983023,0.0
669.0,1181.422534167504,110.12550639878543,801.0,514.8744936012146,0.0
670.0,1181.370365472115,110.06020440849726,801.0,514.9397955915027,0.0
671.0,1181.3181967767262,109.99511017549234,801.0,515.0048898245077,0.0
672.0,1181.2660280813375,109.93022284899408,801.0,515.069777151006,0.0
673.0,1181.2138593859486,109.86554158275953,801.0,515.1344584172405,0.0
674.0,1181.1616906905597,109.80106553504932,801.0,515.1989344649506,0.0
675.0,1181.109521995171,109.73679386859743,801.0,515.2632061314025,0.0
676.0,1181.057353299782,109.67272575058163,801.0,515.3272742494183,0.0
677.0,1181.0051846043932,109.60886035259387,801.0,515.3911396474061,0.0
678.0,1180.9530159090045,109.54519685061095,801.0,515.454803149389,0.0
679.0,1180.9008472136156,109.48173442496554,801.0,515.5182655750344,0.0
680.0,1180.8486785182267,109.41847226031734,801.0,515.5815277396827,0.0
681.0,1180.7965098228378,109.3554095456245,801.0,515.6445904543755,0.0
682.0,1180.7443411274492,109.29254547411517,801.0,515.7074545258848,0.0
683.0,1180.6921724320603,109.2298792432595,801.0,515.7701207567405,0.0
684.0,1180.6400037366714,109.1674100547416,801.0,515.8325899452584,0.0
685.0,1180.5878350412827,109.10513711443184,801.0,515.8948628855682,0.0
686.0,1180.5356663458938,109.04305963235946,801.0,515.9569403676405,0.0
687.0,1180.483497650505,108.98117682268526,801.0,516.0188231773147,0.0
688.0,1180.4313289551162,108.91948790367455,801.0,516.0805120963255,0.0
689.0,1180.3791602597273,108.85799209767028,801.0,516.1420079023297,0.0
690.0,1180.3269915643384,108.79668863106646,801.0,516.2033113689336,0.0
691.0,1180.2748228689497,108.73557673428171,801.0,516.2644232657183,0.0
692.0,1180.2226541735608,108.6746556417331,801.0,516.3253443582669,0.0
693.0,1180.170485478172,108.61392459181009,801.0,516.3860754081899,0.0
694.0,1180.1183167827833,108.55338282684873,801.0,516.4466171731513,0.0
695.0,1180.0661480873944,108.4930295931061,801.0,516.5069704068939,0.0
696.0,1180.0139793920055,108.43286414073486,801.0,516.5671358592651,0.0
697.0,1179.9618106966168,108.3728857237581,801.0,516.6271142762419,0.0
698.0,1179.909642001228,108.31309360004427,801.0,516.6869063999558,0.0
699.0,1179.857473305839,108.25348703128239,801.0,516.7465129687176,0.0
700.0,1179.80530461045,108.19406528295744,801.0,516.8059347170425,0.0
701.0,1179.7531359150614,108.13482762432591,801.0,516.8651723756741,0.0
702.0,1179.7009672196725,108.07577332839155,801.0,516.9242266716085,0.0
703.0,1179.6487985242836,108.01690167188137,801.0,516.9830983281187,0.0
704.0,1179.596629828895,107.9582119352217,801.0,517.0417880647783,0.0
705.0,1179.544461133506,107.8997034025145,801.0,517.1002965974855,0.0
706.0,1179.4922924381171,107.84137536151393,801.0,517.1586246384861,0.0
707.0,1179.4401237427285,107.78322710360295,801.0,517.2167728963971,0.0
708.0,1179.3879550473396,107.72525792377022,801.0,517.2747420762298,0.0
709.0,1179.3357863519507,107.66746712058706,801.0,517.332532879413,0.0
710.0,1179.283617656562,107.60985399618478,801.0,517.3901460038152,0.0
711.0,1179.231448961173,107.55241785623195,801.0,517.447582143768,0.0
712.0,1179.1792802657842,107.495158009912,801.0,517.504841990088,0.0
713.0,1179.1271115703955,107.43807376990092,801.0,517.5619262300991,0.0
714.0,1179.0749428750066,107.3811644523452,801.0,517.6188355476548,0.0
715.0,1179.0227741796177,107.32442937683984,801.0,517.6755706231602,0.0
716.0,1178.970605484229,107.26786786640662,801.0,517.7321321335934,0.0
717.0,1178.9184367888402,107.21147924747247,801.0,517.7885207525276,0.0
718.0,1178.8662680934513,107.15526284984803,801.0,517.844737150152,0.0
719.0,1178.8140993980624,107.09921800670637,801.0,517.9007819932937,0.0
720.0,1178.7619307026737,107.04334405456184,801.0,517.9566559454381,0.0
721.0,1178.7097620072848,106.9876403332492,801.0,518.0123596667509,0.0
722.0,1178.6575933118959,106.93210618590273,801.0,518.0678938140973,0.0
723.0,1178.6054246165072,106.87674095893559,801.0,518.1232590410644,0.0
724.0,1178.5532559211183,106.82154400201935,801.0,518.1784559979807,0.0
725.0,1178.5010872257294,106.7665146680637,801.0,518.2334853319363,0.0
726.0,1178.4489185303407,106.71165231319615,801.0,518.2883476868038,0.0
727.0,1178.3967498349518,106.65695629674214,801.0,518.3430437032579,0.0
728.0,1178.344581139563,106.60242598120497,801.0,518.397574018795,0.0
729.0,1178.2924124441743,106.54806073224627,801.0,518.4519392677537,0.0
730.0,1178.2402437487854,106.49385991866625,801.0,518.5061400813338,0.0
731.0,1178.1880750533965,106.43982291238436,801.0,518.5601770876157,0.0
732.0,1178.1359063580078,106.38594908841993,801.0,518.6140509115801,0.0
733.0,1178.083737662619,106.33223782487305,801.0,518.667762175127,0.0
734.0,1178.03156896723,106.27868850290552,801.0,518.7213114970945,0.0
735.0,1177.9794002718413,106.22530050672204,801.0,518.7746994932779,0.0
736.0,1177.9272315764524,106.17207322355141,801.0,518.8279267764486,0.0
737.0,1177.8750628810635,106.11900604362796,801.0,518.8809939563721,0.0
738.0,1177.8228941856746,106.06609836017314,801.0,518.9339016398269,0.0
739.0,1177.770725490286,106.01334956937713,801.0,518.9866504306228,0.0
740.0,1177.718556794897,105.96075907038069,801.0,519.0392409296193,0.0
741.0,1177.6663880995081,105.90832626525713,801.0,519.0916737347429,0.0
742.0,1177.6142194041195,105.85605055899433,801.0,519.1439494410057,0.0
743.0,1177.5620507087306,105.80393135947699,801.0,519.196068640523,0.0
744.0,1177.5098820133417,105.75196807746899,801.0,519.248031922531,0.0
745.0,1177.457713317953,105.70016012659586,801.0,519.2998398734042,0.0
746.0,1177.405544622564,105.64850692332732,801.0,519.3514930766727,0.0
747.0,1177.3533759271752,105.59700788696006,801.0,519.40299211304,0.0
748.0,1177.3012072317865,105.54566243960062,801.0,519.4543375603994,0.0
749.0,1177.2490385363976,105.4944700061483,801.0,519.5055299938517,0.0
750.0,1177.1968698410087,105.44343001427832,801.0,519.5565699857217,0.0
751.0,1177.14470114562,105.39254189442501,801.0,519.607458105575,0.0
752.0,1177.0925324502311,105.34180507976517,801.0,519.6581949202348,0.0
753.0,1177.0403637548422,105.29121900620153,801.0,519.7087809937984,0.0
754.0,1176.9881950594536,105.24078311234635,801.0,519.7592168876537,0.0
755.0,1176.9360263640647,105.19049683950513,801.0,519.8095031604948,0.0
756.0,1176.8838576686758,105.14035963166039,801.0,519.8596403683396,0.0
757.0,1176.8316889732869,105.09037093545567,801.0,519.9096290645443,0.0
758.0,1176.7795202778982,105.04053020017957,801.0,519.9594697998205,0.0
759.0,1176.7273515825093,104.9908368777499,801.0,520.0091631222501,0.0
760.0,1176.6751828871204,104.94129042269799,801.0,520.058709577302,0.0
761.0,1176.6230141917317,104.89189029215304,801.0,520.108109707847,0.0
762.0,1176.5708454963428,104.84263594582669,801.0,520.1573640541733,0.0
763.0,1176.518676800954,104.7935268459976,801.0,520.2064731540024,0.0
764.0,1176.4665081055653,104.74456245749624,801.0,520.2554375425037,0.0
765.0,1176.4143394101764,104.69574224768962,801.0,520.3042577523104,0.0
766.0,1176.3621707147875,104.64706568646633,801.0,520.3529343135336,0.0
767.0,1176.3100020193988,104.5985322462216,801.0,520.4014677537784,0.0
768.0,1176.2578333240099,104.55014140184237,801.0,520.4498585981577,0.0
769.0,1176.205664628621,104.50189263069265,801.0,520.4981073693074,0.0
770.0,1176.1534959332323,104.45378541259886,801.0,520.5462145874011,0.0
771.0,1176.1013272378434,104.40581922983532,801.0,520.5941807701647,0.0
772.0,1176.0491585424545,104.35799356710977,801.0,520.6420064328902,0.0
773.0,1175.9969898470658,104.31030791154915,801.0,520.6896920884509,0.0
774.0,1175.944821151677,104.26276175268526,801.0,520.7372382473147,0.0
775.0,1175.892652456288,104.21535458244075,801.0,520.7846454175592,0.0
776.0,1175.8404837608991,104.16808589511508,801.0,520.831914104885,0.0
777.0,1175.7883150655105,104.12095518737055,801.0,520.8790448126294,0.0
778.0,1175.7361463701216,104.0739619582185,801.0,520.9260380417815,0.0
779.0,1175.6839776747327,104.02710570900562,801.0,520.9728942909944,0.0
780.0,1175.631808979344,103.9803859434003,801.0,521.0196140565997,0.0
781.0,1175.579640283955,103.93380216737906,801.0,521.0661978326209,0.0
782.0,1175.5274715885662,103.88735388921317,801.0,521.1126461107868,0.0
783.0,1175.4753028931775,103.84104061945533,801.0,521.1589593805447,0.0
784.0,1175.4231341977886,103.7948618709263,801.0,521.2051381290737,0.0
785.0,1175.3709655023997,103.74881715870185,801.0,521.2511828412981,0.0
786.0,1175.318796807011,103.7029060000997,801.0,521.2970939999003,0.0
787.0,1175.2666281116221,103.65712791466645,801.0,521.3428720853335,0.0
788.0,1175.2144594162332,103.61148242416476,801.0,521.3885175758353,0.0
789.0,1175.1622907208446,103.56596905256058,801.0,521.4340309474394,0.0
790.0,1175.1101220254557,103.52058732601037,801.0,521.4794126739896,0.0
791.0,1175.0579533300668,103.47533677284855,801.0,521.5246632271514,0.0
792.0,1175.005784634678,103.43021692357493,801.0,521.5697830764251,0.0
793.0,1174.9536159392892,103.38522731084227,801.0,521.6147726891577,0.0
794.0,1174.9014472439003,103.34036746944393,801.0,521.6596325305561,0.0
795.0,1174.8492785485116,103.29563693630163,801.0,521.7043630636983,0.0
796.0,1174.7971098531227,103.25103525045321,801.0,521.7489647495468,0.0
797.0,1174.7449411577338,103.20656195304049,801.0,521.7934380469595,0.0
798.0,1174.692772462345,103.16221658729737,801.0,521.8377834127026,0.0
799.0,1174.6406037669562,103.11799869853778,801.0,521.8820013014622,0.0
800.0,1174.5884350715673,103.0739078341439,801.0,521.9260921658561,0.0
801.0,1174.5362663761784,103.02994354355432,801.0,521.9700564564457,0.0
802.0,1174.4840976807898,102.98610537825239,801.0,522.0138946217476,0.0
803.0,1174.4319289854009,102.94239289175458,801.0,522.0576071082454,0.0
804.0,1174.379760290012,102.89880563959899,801.0,522.101194360401,0.0
805.0,1174.3275915946233,102.8553431793338,801.0,522.1446568206662,0.0
806.0,1174.2754228992344,102.81200507050598,801.0,522.187994929494,0.0
807.0,1174.2232542038455,102.76879087464997,801.0,522.23120912535,0.0
808.0,1174.1710855084568,102.7257001552764,801.0,522.2742998447236,0.0
809.0,1174.118916813068,102.68273247786104,801.0,522.317267522139,0.0
810.0,1174.066748117679,102.63988740983365,801.0,522.3601125901664,0.0
811.0,1174.0145794222904,102.59716452056695,801.0,522.4028354794331,0.0
812.0,1173.9624107269015,102.55456338136584,801.0,522.4454366186342,0.0
813.0,1173.9102420315126,102.51208356545641,801.0,522.4879164345436,0.0
814.0,1173.8580733361239,102.4697246479752,801.0,522.5302753520248,0.0
815.0,1173.805904640735,102.42748620595854,801.0,522.5725137940415,0.0
816.0,1173.753735945346,102.38536781833187,801.0,522.6146321816682,0.0
817.0,1173.7015672499572,102.34336906589922,801.0,522.6566309341008,0.0
818.0,1173.6493985545685,102.30148953133268,801.0,522.6985104686673,0.0
819.0,1173.5972298591796,102.259728799162,801.0,522.740271200838,0.0
820.0,1173.5450611637907,102.21808645576428,801.0,522.7819135442357,0.0
821.0,1173.492892468402,102.17656208935361,801.0,522.8234379106464,0.0
822.0,1173.4407237730131,102.13515528997092,801.0,522.864844710029,0.0
823.0,1173.3885550776242,102.09386564947381,801.0,522.9061343505261,0.0
824.0,1173.3363863822356,102.0526927615265,801.0,522.9473072384735,0.0
825.0,1173.2842176868467,102.01163622158982,801.0,522.9883637784102,0.0
826.0,1173.2320489914578,101.97069562691124,801.0,523.0293043730887,0.0
827.0,1173.179880296069,101.92987057651499,801.0,523.070129423485,0.0
828.0,1173.1277116006802,101.88916067119233,801.0,523.1108393288076,0.0
829.0,1173.0755429052913,101.84856551349169,801.0,523.1514344865083,0.0
830.0,1173.0233742099026,101.8080847077091,801.0,523.1919152922909,0.0
831.0,1172.9712055145137,101.76771785987852,801.0,523.2322821401215,0.0
832.0,1172.9190368191248,101.72746457776228,801.0,523.2725354222378,0.0
833.0,1172.8668681237361,101.68732447084159,801.0,523.3126755291585,0.0
834.0,1172.8146994283472,101.64729715030718,801.0,523.3527028496928,0.0
835.0,1172.7625307329583,101.60738222904985,801.0,523.3926177709502,0.0
836.0,1172.7103620375697,101.56757932165121,801.0,523.4324206783488,0.0
837.0,1172.6581933421808,101.52788804437444,801.0,523.4721119556256,0.0
838.0,1172.6060246467919,101.48830801515511,801.0,523.5116919848449,0.0
839.0,1172.553855951403,101.44883885359206,801.0,523.5511611464079,0.0
840.0,1172.5016872560143,101.40948018093835,801.0,523.5905198190617,0.0
841.0,1172.4495185606254,101.37023162009217,801.0,523.6297683799078,0.0
842.0,1172.3973498652365,101.33109279558808,801.0,523.6689072044119,0.0
843.0,1172.3451811698478,101.29206333358796,801.0,523.707936666412,0.0
844.0,1172.293012474459,101.25314286187226,801.0,523.7468571381278,0.0
845.0,1172.24084377907,101.21433100983123,801.0,523.7856689901688,0.0
846.0,1172.1886750836813,101.17562740845618,801.0,523.8243725915438,0.0
847.0,1172.1365063882924,101.13703169033084,801.0,523.8629683096692,0.0
848.0,1172.0843376929035,101.09854348962281,801.0,523.9014565103772,0.0
849.0,1172.0321689975149,101.06016244207497,801.0,523.939837557925,0.0
850.0,1171.980000302126,101.02188818499694,801.0,523.9781118150031,0.0
851.0,1171.927831606737,100.9837203572568,801.0,524.0162796427433,0.0
852.0,1171.8756629113484,100.94565859927256,801.0,524.0543414007275,0.0
853.0,1171.8234942159595,100.90770255300393,801.0,524.0922974469961,0.0
854.0,1171.7713255205706,100.86985186194399,801.0,524.130148138056,0.0
855.0,1171.719156825182,100.83210617111106,801.0,524.167893828889,0.0
856.0,1171.666988129793,100.79446512704048,801.0,524.2055348729596,0.0
857.0,1171.6148194344041,100.75692837777645,801.0,524.2430716222235,0.0
858.0,1171.5626507390152,100.71949557286409,801.0,524.280504427136,0.0
859.0,1171.5104820436266,100.68216636334135,801.0,524.3178336366586,0.0
860.0,1171.4583133482377,100.64494040173109,801.0,524.3550595982689,0.0
861.0,1171.4061446528488,100.60781734203316,801.0,524.3921826579668,0.0
862.0,1171.35397595746,100.57079683971654,801.0,524.4292031602835,0.0
863.0,1171.3018072620712,100.53387855171158,801.0,524.4661214482884,0.0
864.0,1171.2496385666823,100.4970621364022,801.0,524.5029378635978,0.0
865.0,1171.1974698712936,100.46034725361822,801.0,524.5396527463818,0.0
866.0,1171.1453011759047,100.42373356462768,801.0,524.5762664353723,0.0
867.0,1171.0931324805158,100.38722073212925,801.0,524.6127792678708,0.0
868.0,1171.0409637851271,100.3508084202447,801.0,524.6491915797553,0.0
869.0,1170.9887950897382,100.31449629451134,801.0,524.6855037054886,0.0
870.0,1170.9366263943493,100.27828402187457,801.0,524.7217159781254,0.0
871.0,1170.8844576989607,100.24217127068047,801.0,524.7578287293195,0.0
872.0,1170.8322890035718,100.20615771066846,801.0,524.7938422893316,0.0
873.0,1170.7801203081829,100.170243012964,801.0,524.829756987036,0.0
874.0,1170.7279516127942,100.13442685007122,801.0,524.8655731499288,0.0
875.0,1170.6757829174053,100.09870889586578,801.0,524.9012911041342,0.0
876.0,1170.6236142220164,100.06308882558764,801.0,524.9369111744123,0.0
877.0,1170.5714455266275,100.02756631583395,801.0,524.972433684166,0.0
878.0,1170.5192768312388,99.99214104455196,801.0,525.007858955448,0.0
879.0,1170.46710813585,99.95681269103196,801.0,525.0431873089681,0.0
880.0,1170.414939440461,99.92158093590025,801.0,525.0784190640998,0.0
881.0,1170.3627707450723,99.88644546111226,801.0,525.1135545388877,0.0
882.0,1170.3106020496834,99.85140594994556,801.0,525.1485940500545,0.0
883.0,1170.2584333542945,99.81646208699298,801.0,525.1835379130071,0.0
884.0,1170.2062646589059,99.78161355815588,801.0,525.2183864418441,0.0
885.0,1170.154095963517,99.74686005063727,801.0,525.2531399493628,0.0
886.0,1170.101927268128,99.71220125293507,801.0,525.2877987470649,0.0
887.0,1170.0497585727394,99.67763685483547,801.0,525.3223631451646,0.0
888.0,1169.9975898773505,99.6431665474062,801.0,525.3568334525938,0.0
889.0,1169.9454211819616,99.60879002298994,801.0,525.39120997701,0.0
890.0,1169.893252486573,99.57450697519779,801.0,525.4254930248022,0.0
891.0,1169.841083791184,99.54031709890268,801.0,525.4596829010973,0.0
892.0,1169.7889150957951,99.50622009023283,801.0,525.4937799097672,0.0
893.0,1169.7367464004064,99.47221564656539,801.0,525.5277843534346,0.0
894.0,1169.6845777050175,99.43830346651997,801.0,525.56169653348,0.0
895.0,1169.6324090096286,99.4044832499523,801.0,525.5955167500476,0.0
896.0,1169.5802403142397,99.37075469794786,801.0,525.6292453020521,0.0
897.0,1169.528071618851,99.33711751281554,801.0,525.6628824871844,0.0
898.0,1169.4759029234622,99.30357139808152,801.0,525.6964286019185,0.0
899.0,1169.4237342280733,99.27011605848288,801.0,525.7298839415171,0.0
900.0,1169.3715655326846,99.23675119996156,801.0,525.7632488000385,0.0
901.0,1169.3193968372957,99.20347652965813,801.0,525.7965234703419,0.0
902.0,1169.2672281419068,99.17029175590571,801.0,525.8297082440943,0.0
903.0,1169.2150594465181,99.1371965882239,801.0,525.8628034117761,0.0
904.0,1169.1628907511292,99.10419073731276,801.0,525.8958092626872,0.0
905.0,1169.1107220557403,99.07127391504683,801.0,525.9287260849532,0.0
906.0,1169.0585533603517,99.03844583446909,801.0,525.961554165531,0.0
907.0,1169.0063846649628,99.00570620978513,801.0,525.9942937902149,0.0
908.0,1168.9542159695739,98.97305475635724,801.0,526.0269452436428,0.0
909.0,1168.9020472741852,98.94049119069857,801.0,526.0595088093014,0.0
910.0,1168.8498785787963,98.90801523046723,801.0,526.0919847695328,0.0
911.0,1168.7977098834074,98.87562659446063,801.0,526.1243734055394,0.0
912.0,1168.7455411880187,98.84332500260969,801.0,526.1566749973903,0.0
913.0,1168.6933724926298,98.81111017597308,801.0,526.1888898240269,0.0
914.0,1168.641203797241,98.77898183673167,801.0,526.2210181632684,0.0
915.0,1168.589035101852,98.74693970818277,801.0,526.2530602918173,0.0
916.0,1168.5368664064633,98.71498351473454,801.0,526.2850164852655,0.0
917.0,1168.4846977110744,98.68311298190054,801.0,526.3168870180995,0.0
918.0,1168.4325290156855,98.651327836294,801.0,526.3486721637059,0.0
919.0,1168.3803603202969,98.61962780562249,801.0,526.3803721943775,0.0
920.0,1168.328191624908,98.58801261868231,801.0,526.4119873813177,0.0
921.0,1168.276022929519,98.55648200535319,801.0,526.4435179946468,0.0
922.0,1168.2238542341304,98.52503569659278,801.0,526.4749643034072,0.0
923.0,1168.1716855387415,98.49367342443128,801.0,526.5063265755687,0.0
924.0,1168.1195168433526,98.46239492196618,801.0,526.5376050780338,0.0
925.0,1168.067348147964,98.43119992335689,801.0,526.5688000766431,0.0
926.0,1168.015179452575,98.40008816381943,801.0,526.5999118361806,0.0
927.0,1167.963010757186,98.36905937962128,801.0,526.6309406203787,0.0
928.0,1167.9108420617974,98.33811330807607,801.0,526.6618866919239,0.0
929.0,1167.8586733664085,98.30724968753852,801.0,526.6927503124615,0.0
930.0,1167.8065046710196,98.27646825739912,801.0,526.7235317426009,0.0
931.0,1167.754335975631,98.24576875807917,801.0,526.7542312419208,0.0
932.0,1167.702167280242,98.21515093102555,801.0,526.7848490689745,0.0
933.0,1167.6499985848532,98.1846145187058,801.0,526.8153854812942,0.0
934.0,1167.5978298894643,98.154159264603,801.0,526.845840735397,0.0
935.0,1167.5456611940756,98.12378491321076,801.0,526.8762150867892,0.0
936.0,1167.4934924986867,98.0934912100283,801.0,526.9065087899717,0.0
937.0,1167.4413238032978,98.06327790155551,801.0,526.9367220984445,0.0
938.0,1167.3891551079091,98.03314473528799,801.0,526.966855264712,0.0
939.0,1167.3369864125202,98.0030914597122,801.0,526.9969085402878,0.0
940.0,1167.2848177171313,97.97311782430057,801.0,527.0268821756995,0.0
941.0,1167.2326490217426,97.94322357950678,801.0,527.0567764204932,0.0
942.0,1167.1804803263537,97.91340847676081,801.0,527.0865915232392,0.0
943.0,1167.1283116309648,97.88367226846431,801.0,527.1163277315356,0.0
944.0,1167.0761429355762,97.85401470798577,801.0,527.1459852920142,0.0
945.0,1167.0239742401873,97.82443554965583,801.0,527.1755644503442,0.0
946.0,1166.9718055447984,97.79493454876263,801.0,527.2050654512374,0.0
947.0,1166.9196368494097,97.76551146154712,801.0,527.2344885384529,0.0
948.0,1166.8674681540208,97.73616604519842,801.0,527.2638339548016,0.0
949.0,1166.815299458632,97.70689805784924,801.0,527.2931019421508,0.0
950.0,1166.7631307632432,97.6777072585713,801.0,527.3222927414287,0.0
951.0,1166.7109620678543,97.64859340737078,801.0,527.3514065926292,0.0
952.0,1166.6587933724654,97.61955626518379,801.0,527.3804437348163,0.0
953.0,1166.6066246770765,97.59059559387188,801.0,527.4094044061281,0.0
954.0,1166.5544559816879,97.5617111562176,801.0,527.4382888437824,0.0
955.0,1166.502287286299,97.53290271591996,801.0,527.4670972840801,0.0
956.0,1166.45011859091,97.50417003759013,801.0,527.4958299624099,0.0
957.0,1166.3979498955214,97.47551288674701,801.0,527.524487113253,0.0
958.0,1166.3457812001325,97.44693102981282,801.0,527.5530689701872,0.0
959.0,1166.2936125047436,97.41842423410876,801.0,527.5815757658912,0.0
960.0,1166.241443809355,97.38999226785077,801.0,527.6100077321493,0.0
961.0,1166.189275113966,97.36163490014518,801.0,527.6383650998548,0.0
962.0,1166.137106418577,97.33335190098444,801.0,527.6666480990156,0.0
963.0,1166.0849377231884,97.30514304124289,801.0,527.6948569587571,0.0
964.0,1166.0327690277995,97.27700809267256,801.0,527.7229919073275,0.0
965.0,1165.9806003324106,97.24894682789896,801.0,527.751053172101,0.0
966.0,1165.928431637022,97.22095902041688,801.0,527.7790409795831,0.0
967.0,1165.876262941633,97.19304444458633,801.0,527.8069555554137,0.0
968.0,1165.8240942462442,97.16520287562834,801.0,527.8347971243717,0.0
969.0,1165.7719255508555,97.13743408962088,801.0,527.8625659103791,0.0
970.0,1165.7197568554666,97.10973786349483,801.0,527.8902621365052,0.0
971.0,1165.6675881600777,97.08211397502984,801.0,527.9178860249701,0.0
972.0,1165.615419464689,97.05456220285039,801.0,527.9454377971496,0.0
973.0,1165.5632507693,97.02708232642176,801.0,527.9729176735782,0.0
974.0,1165.5110820739112,96.99967412604606,801.0,528.0003258739539,0.0
975.0,1165.4589133785223,96.9723373828582,801.0,528.0276626171418,0.0
976.0,1165.4067446831336,96.94507187882205,801.0,528.0549281211779,0.0
977.0,1165.3545759877447,96.91787739672648,801.0,528.0821226032735,0.0
978.0,1165.3024072923558,96.89075372018145,801.0,528.1092462798185,0.0
979.0,1165.2502385969672,96.86370063361419,801.0,528.1362993663859,0.0
980.0,1165.1980699015783,96.83671792226531,801.0,528.1632820777347,0.0
981.0,1165.1459012061894,96.80980537218501,801.0,528.190194627815,0.0
982.0,1165.0937325108007,96.78296277022925,801.0,528.2170372297708,0.0
983.0,1165.0415638154118,96.75618990405596,801.0,528.243810095944,0.0
984.0,1164.989395120023,96.72948656212132,801.0,528.2705134378787,0.0
985.0,1164.9372264246342,96.702852533676,801.0,528.297147466324,0.0
986.0,1164.8850577292453,96.67628760876141,801.0,528.3237123912386,0.0
987.0,1164.8328890338564,96.64979157820606,801.0,528.3502084217939,0.0
988.0,1164.7807203384677,96.62336423362184,801.0,528.3766357663782,0.0
989.0,1164.7285516430788,96.59700536740039,801.0,528.4029946325996,0.0
990.0,1164.67638294769,96.57071477270942,801.0,528.4292852272906,0.0
991.0,1164.6242142523013,96.5444922434892,801.0,528.4555077565108,0.0
992.0,1164.5720455569124,96.51833757444884,801.0,528.4816624255511,0.0
993.0,1164.5198768615235,96.49225056106278,801.0,528.5077494389373,0.0
994.0,1164.4677081661346,96.46623099956724,801.0,528.5337690004328,0.0
995.0,1164.415539470746,96.44027868695669,801.0,528.5597213130433,0.0
996.0,1164.363370775357,96.41439342098028,801.0,528.5856065790197,0.0
997.0,1164.311202079968,96.3885750001384,801.0,528.6114249998616,0.0
998.0,1164.2590333845794,96.36282322367921,801.0,528.6371767763208,0.0
999.0,1164.2068646891905,96.33713789159516,801.0,528.6628621084049,0.0
1000.0,1164.1546959938016,96.31151880461954,801.0,528.6884811953805,0.0
1001.0,1164.102527298413,96.28596576422309,801.0,528.7140342357769,0.0
1002.0,1164.050358603024,96.26047857261061,801.0,528.7395214273894,0.0
1003.0,1163.9981899076352,96.23505703271753,801.0,528.7649429672824,0.0
1004.0,1163.9460212122465,96.20970094820663,801.0,528.7902990517933,0.0
1005.0,1163.8938525168576,96.18441012346462,801.0,528.8155898765353,0.0
1006.0,1163.8416838214687,96.15918436359881,801.0,528.8408156364012,0.0
1007.0,1163.78951512608,96.13402347443395,801.0,528.8659765255661,0.0
1008.0,1163.737346430691,96.10892726250873,801.0,528.8910727374913,0.0
1009.0,1163.6851777353022,96.08389553507268,801.0,528.9161044649273,0.0
